route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Juggling Act,Pinnacle Overlook > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116121675/juggling-act,3,Trad,5.10a,1,60,37.12845,-82.41344
James brownstone,Browns Island > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/119096742/james-brownstone,3,Sport,5.10+,1,60,37.53372,-77.44224
Tombstone,Love Lost > Love Gap > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/121095617/tombstone,3,Trad,5.10a,1,65,37.87623,-79.01687
Climbers in Torpor,The Patio > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/118354899/climbers-in-torpor,2.3,Trad,5.10b R,1,110,38.5501,-78.30742
Little Piggy,(1) Lower Hidden > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/113987200/little-piggy,3,TR,5.10a PG13,1,40,38.45563,-79.11399
Egg Hunt,Lower Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/122256784/egg-hunt,2.2,Sport,5.10-,1,80,37.28629,-82.30648
Biscuit Fists,IGR West side > Indian Graves Ridge > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/120513032/biscuit-fists,3,Trad,5.10,1,40,38.8099,-78.4035
Black Gold,Lower Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118173745/black-gold,2.5,Sport,5.10+,1,70,37.28629,-82.30648
Copperhead Resolve,Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/120248551/copperhead-resolve,3,Sport,5.10c,1,60,36.90348,-82.42151
Drill Kill,Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118203235/drill-kill,2.6,Sport,5.10a,1,60,37.15873,-82.40324
80 Proof,Alcohol Wall > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119814824/80-proof,2.3,Sport,5.10a/b,1,60,36.91936,-82.62732
The Return of Tom,Lower Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118134999/the-return-of-tom,3,Trad,5.10-,1,70,37.28629,-82.30648
Gin-Gin Face,Ginger Wall > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114320558/gin-gin-face,3,Sport,5.10b/c,1,30,37.28702,-82.30551
Easy Crankin',Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118986622/easy-crankin,3,Sport,5.10d,1,90,37.28329,-82.30227
Dance With Me,The Homestead > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116566586/dance-with-me,3,Sport,5.10c,1,50,37.28661,-82.30612
Bacon Strip,", The Vault > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia",https://www.mountainproject.com/route/121615959/bacon-strip,2.5,Sport,5.10a,1,40,36.91281,-82.43411
Fake News,Big Shot Jr. > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116513025/fake-news,3,Trad,5.10-,1,60,37.01073,-82.36108
Spot On!,The Spot > Pinnacle Ridge > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/113972193/spot-on,3,"Trad, TR",5.10a R,1,50,37.84158,-79.06637
Summer Thunder,Big Shot > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/121876526/summer-thunder,3.1,Sport,5.10+,1,55,36.90262,-82.39906
Country Baptizing,Waterworld > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118882262/country-baptizing,3,Sport,5.10,1,50,36.90445,-82.42347
Digging It,Coal Wall > Pool Point > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111921894/digging-it,3,"Sport, TR",5.10,1,45,37.29476,-82.32583
Wash Away The Sins,Waterworld > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118882291/wash-away-the-sins,3,Sport,5.10,1,50,36.90445,-82.42347
Huelcome to Hueco,Block Head Buttress > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116569934/huelcome-to-hueco,3,Trad,5.10+,1,65,36.89936,-82.4181
13 steps,Tunnel Turret Wall > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/120317252/13-steps,3,Sport,5.10+,1,50,36.90348,-82.42151
Delightful Dihedral,Rebel Wall > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/117893230/delightful-dihedral,3,Trad,5.10,1,65,36.87025,-82.24574
Monkey See Monkey Do,Monkey Wall > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815592/monkey-see-monkey-do,3,Sport,5.10d,1,45,36.92021,-82.62792
Stroker Mamma,Over look wall > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815067/stroker-mamma,2.5,Sport,5.10,1,65,36.92017,-82.62805
Back slide,Waterworld > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118968754/back-slide,3,Sport,5.10a,1,45,36.90445,-82.42347
The Rattler,The Spot > Pinnacle Ridge > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/113972402/the-rattler,3,"Trad, TR",5.10b,1,90,37.84158,-79.06637
Fake Out,Big Shot Jr. > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116513030/fake-out,3,Sport,5.10+,1,60,37.01073,-82.36108
Orange Block left,Mid Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114357985/orange-block-left,3,Sport,5.10,1,45,37.28855,-82.30904
In Sprite of It All,Mid Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114357805/in-sprite-of-it-all,3,Trad,5.10-,1,70,37.28855,-82.30904
Plug and Play,Block Head Buttress > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118849995/plug-and-play,3,Trad,5.10,1,55,36.89936,-82.4181
Sailing off the Map,Pirate Crags > Pinnacle Ridge > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/113972681/sailing-off-the-map,3,Trad,5.10a PG13,1,40,37.83008,-79.07126
Treasa,Second Tier > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815158/treasa,3,Sport,5.10,1,30,36.92,-82.62822
Howard,Second Tier > Flag Rock Routes > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119815187/howard,3,Sport,5.10,1,40,36.92,-82.62822
Spiral Architect,Canal Cut > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/112779689/spiral-architect,3,"Trad, TR",5.10,1,55,38.9884,-77.24749
unnamed face,Mid Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114358087/unnamed-face,3,Trad,5.10,1,60,37.28855,-82.30904
Seeds and Stems,Boucher Rocks > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110679311/seeds-and-stems,3,"Trad, TR",5.10,1,40,38.96861,-77.183090000000007
Yeti On A Bike,The Rectory > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111151780/yeti-on-a-bike,3,Sport,5.10d,1,75,36.89936,-82.42035
X-Wing Fighter,Rebel Wall > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111243223/x-wing-fighter,3,Sport,5.10+,1,90,36.87025,-82.24574
Exciteable,Flat Iron > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110465214/exciteable,3,"Trad, TR",5.10 PG13,1,40,38.9946,-77.25
Briar Patch Kids,Alpha Wall > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108770720/briar-patch-kids,3,Sport,5.10d,1,NA,36.89936,-82.42035
Concave Wall,Degree 101 > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109579775/concave-wall,3,"Trad, TR",5.10,1,35,38.9863,-77.24659
Confession Line,The Rectory > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108804931/confession-line,3,Trad,5.10d,1,65,36.89936,-82.42035
Defective Ankle,Godless Granola > South Ridge (Walker Gap) > Burkes Garden > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/109070727/defective-ankle,3,Trad,5.10b/c,1,25,37.07461,-81.31223
KKing TBD 2,Around The Block > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/123535856/kking-tbd-2,3,Sport,5.10d,1,70,36.91254,-82.43338
Major Tom,Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118126795/major-tom,2.4,Sport,5.10c,1,40,37.28329,-82.30227
Notch Johnson,Main Wall > Crescent Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/106154152/notch-johnson,2.5,"Trad, TR",5.10b,1,45,39.13925,-77.83794
Fondle My Froopa,Froopy Land Pillar > Froopy Land > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114464825/fondle-my-froopa,2.8,Sport,5.10c,1,50,37.2901,-82.30864
Momsight,Lower Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/122051874/momsight,3.1,Sport,5.10a,1,80,37.28629,-82.30648
Dewey Decimal System,Tunnel Tower Crag > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119002546/dewey-decimal-system,2.7,Sport,5.10b,1,50,37.12845,-82.41344
World's End,Seclusion > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110475203/worlds-end,2.8,"Trad, TR",5.10- PG13,1,45,38.98996,-77.24799
Coordination Street,Main Wall > Crescent Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/105856279/coordination-street,2.3,"Trad, TR",5.10a,1,45,39.13925,-77.83794
Childs Play,The Rectory > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108770914/childs-play,2.8,Sport,5.10b,1,NA,36.89936,-82.42035
Exodus,A) Main Wall > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107787241/exodus,2.5,"Trad, Sport",5.10b,1,NA,37.5296,-77.4459
Gone to Texas,(4) Hidden Roofs > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/122723814/gone-to-texas,2.7,Sport,5.10b,1,55,38.46364,-79.11138
Voodoo,A) Main Wall > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107787258/voodoo,2.5,Sport,5.10a,1,NA,37.5296,-77.4459
Bad Turtle,Mid Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111794579/bad-turtle,2.7,Sport,5.10,1,45,37.28855,-82.30904
Carpel Tunnel Blues,Tunnel Tower Crag > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116612974/carpel-tunnel-blues,2.7,Sport,5.10b/c,1,45,37.12845,-82.41344
Crash Landing,Ginger Wall > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114326712/crash-landing,2.8,Sport,5.10d,1,NA,37.28702,-82.30551
Pork Rind Politician (First Anchors),Ben's Branch > Appalachia > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/115140033/pork-rind-politician-first-anchors,2.7,Sport,5.10d,1,60,36.90322,-82.75722
Jenga Tower,Virtues Roof > New Beginnings Area > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108803934/jenga-tower,2.7,Sport,5.10a,1,60,37.02657,-81.87315
Scared Seamless,Middle God's Area - Right > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/106247063/scared-seamless,3,Trad,5.10b/c,1,55,38.5515,-78.3106
Right of the Box,Aid Box > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110475292/right-of-the-box,2.4,"Trad, TR",5.10- PG13,1,35,38.98854,-77.24734
Top It or Drop It,A) Main Wall > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107787248/top-it-or-drop-it,2.2,"Trad, Sport",5.10b,1,NA,37.5296,-77.4459
Die-Hedral,Dihedrals > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109575589/die-hedral,2.4,"Trad, TR",5.10,1,60,38.99207,-77.24862
Well Hung,A) Main Wall > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107787254/well-hung,2.3,"Trad, Sport",5.10a,1,NA,37.5296,-77.4459
Bolt Curious,Pinnacle Overlook > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114490086/bolt-curious,2.5,Sport,5.10b/c,1,30,37.12845,-82.41344
The Feast,Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118126846/the-feast,2.2,Sport,5.10a,1,NA,37.28329,-82.30227
Nothing Sleazy,Waking Dream Wall > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/117532423/nothing-sleazy,2.3,Trad,5.10c,1,100,38.54865,-78.30455
Where's Wile E. ?,Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119004862/wheres-wile-e,2.7,Sport,5.10a,1,100,37.28329,-82.30227
One Flew Over the Coocoos Nest,Block Head Buttress > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116569907/one-flew-over-the-coocoos-nest,2.5,Sport,5.10+,1,65,36.89936,-82.4181
Bolted Hollows,Ben's Branch > Appalachia > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116684513/bolted-hollows,2.5,Sport,5.10+,1,55,36.90322,-82.75722
Sweatpants,Big Shot > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116076167/sweatpants,3,Sport,5.10d,1,65,36.90262,-82.39906
CACC Daddy Slack Daddy,Towers > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/113633519/cacc-daddy-slack-daddy,2.5,Sport,5.10+,1,80,37.15917,-82.40307
Hidden Cracks - RIGHT Sector | 6342,Hidden Cracks - RIGHT Sector > (2) Hidden Cracks > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/112176342/hidden-cracks-right-sector-6342,2.7,TR,5.10d,1,NA,38.45544,-79.11404
Easy on the Breaks,Tunnel Tower Crag > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119007804/easy-on-the-breaks,2.7,Trad,5.10c,1,45,37.12845,-82.41344
Dancing Bears,Clinchfield Crag > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119406002/dancing-bears,2.5,Trad,5.10a,1,55,37.2891,-82.30873
Sarcophagus,The Grave Yard > Mile 3 Routes > (3) Mile Three > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118243605/sarcophagus,2.5,Sport,5.10-,1,30,36.90338,-82.41632
Autumn Harvest,Whale's Lip > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107760130/autumn-harvest,2.3,Trad,5.10c,1,70,38.5515,-78.3106
One Move Wonder,Main Crag > Love Gap > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109174689/one-move-wonder,2.5,Trad,5.10,1,75,37.87602,-79.01713
Chipper,C) Second Pillar > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/108060874/chipper,2.7,Trad,5.10a R,1,NA,37.53023,-77.44534
Crewl Work,Dr. Needlepoint > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/107509201/crewl-work,2.5,TR,5.10a/b,1,NA,38.98652,-77.24668
Missouri,(4) Hidden Roofs > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/123256598/missouri,3.1,Sport,5.10,1,65,38.46364,-79.11138
Lonesome Pine,Pinnacle Left > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118135323/lonesome-pine,2.6,Sport,5.10a/b,1,75,37.12845,-82.41344
Bowling Alley,A) Main Wall > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107784704/bowling-alley,2.1,"Trad, Sport",5.10b,1,NA,37.5296,-77.4459
Solitude,(4) Hidden Roofs > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/122683014/solitude,3.6,Sport,5.10,1,60,38.46364,-79.11138
Thinking Outside the Box,Aid Box > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/121264931/thinking-outside-the-box,2.3,TR,5.10a,1,40,38.98854,-77.24734
The Epicenter,Lower Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/122257198/the-epicenter,2.3,Sport,5.10a,1,60,37.28629,-82.30648
Froop Avulsion,Froopy Land Pillar > Froopy Land > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118135217/froop-avulsion,2.6,Trad,5.10c,1,60,37.2901,-82.30864
Don't Break the Fossils,State Line 2nd Tier > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111794403/dont-break-the-fossils,2.3,Sport,5.10-,1,30,37.12845,-82.41344
Penn station,The Train Station > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118571516/penn-station,2.2,Sport,5.10b/c,1,50,36.92135,-82.44924
Overhead Smash,Dihedrals > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109575569/overhead-smash,2.3,"Trad, TR",5.10-,1,50,38.99207,-77.24862
Wrath of The Lady Bug,Alpha Wall > Mile Two Routes > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108805057/wrath-of-the-lady-bug,2.3,Trad,5.10b,1,65,36.89936,-82.42035
Psychobabble,Skyline Wall (PATC Wall) > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/106267861/psychobabble,2,Trad,5.10b,1,50,38.5517,-78.3115
Coal Train,Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118126861/coal-train,2.3,Sport,5.10d,1,95,37.28329,-82.30227
Captain Spricket,Eastern Prospectors > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119018783/captain-spricket,2.3,Sport,5.10d,1,70,37.28329,-82.30227
Happy Ending,Main Crag > Love Gap > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109174698/happy-ending,2.3,Sport,5.10b,1,70,37.87602,-79.01713
Reset Button,A) Main Wall > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107784708/reset-button,2.3,"Trad, Sport",5.10b,1,NA,37.5296,-77.4459
Little Devil,Cornice > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109570449/little-devil,2.2,"Trad, TR",5.10-,1,50,38.98804,-77.24726
Unknown 1,Rapp Rocks > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/118104106/unknown-1,2,"Trad, TR",5.10a/b,1,50,38.3106,-77.5259
Railroad Don’t Run No Mowah,The Train Station > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118783323/railroad-dont-run-no-mowah,2,Sport,5.10,1,35,36.92135,-82.44924
Chung Chung chu/chu,The Train Station > Mile 1 Routes > (1) Mile One > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118752411/chung-chung-chuchu,2,Sport,5.10-,1,40,36.92135,-82.44924
Siracha,The Homestead > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118004896/siracha,2,Sport,5.10+,1,45,37.28661,-82.30612
Head Like a Hole,State Line 2nd Tier > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111794363/head-like-a-hole,2,Sport,5.10b,1,45,37.12845,-82.41344
Randomly Vicious,Lower Balcony > Juliet's Balcony > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109570627/randomly-vicious,2,"Trad, TR",5.10,1,30,38.99127,-77.24829
Boy Scout Top-Rope Wall,Boy Scout Top Rope Wall > Horizon Area > Highlands > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106483075/boy-scout-top-rope-wall,2,TR,5.10+,1,30,36.64115,-81.50598
Bring Back the Whigs,Primary Crag > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/117532490/bring-back-the-whigs,2,Trad,5.10,1,65,38.55095,-78.32352
Inferno,(1) Lower Hidden > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/112357595/inferno,2.3,"Trad, TR",5.10,1,NA,38.45563,-79.11399
Big Crimpin',Upper Falls Wall > White Oak Canyon > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/108842749/big-crimpin,2,TR,5.10,1,80,38.62321,-78.31358
Three's Company,Pinnacle Overlook > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118135249/threes-company,2.3,Trad,5.10,1,70,37.12845,-82.41344
Tall Trees,The Pavilion > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119650963/tall-trees,2,Sport,5.10,1,65,37.28999,-82.31077
Lungng Ledges Direct,Romeo's Ladder > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/110475239/lungng-ledges-direct,2,"Trad, TR",5.10+ PG13,1,40,38.98922,-77.24759
George of The Jungle,Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118586420/george-of-the-jungle,2,Sport,5.10+,1,45,37.15873,-82.40324
Intrados,Hidden Cracks - RIGHT Sector > (2) Hidden Cracks > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/112176353/intrados,2.5,"Trad, TR",5.10c,1,NA,38.45544,-79.11404
Knickers in a Knot,Clinchfield Crag > Prospectors > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119406038/knickers-in-a-knot,2,Trad,5.10b,1,45,37.2891,-82.30873
State Line,State Line Overlook > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/111751313/state-line,2,Trad,5.10,1,60,37.29291,-82.30885
Sky's the Limit,(1) Lower Hidden > Hidden Rocks > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/108393055/skys-the-limit,2,"Trad, TR",5.10b,1,NA,38.45563,-79.11399
Sciolist,Juliet's Balcony: Upstream > Juliet's Balcony > Great Falls > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/109570693/sciolist,2,"Trad, TR",5.10+,1,25,38.99144,-77.24837
Booty Call,Main Crag > Love Gap > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109174717/booty-call,2,Trad,5.10a,1,40,37.87602,-79.01713
Blair Witch,D) Third Pillar > Manchester Wall > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/108060993/blair-witch,2,Trad,5.10d,1,NA,37.5306,-77.445
Levels of Deception,Rapp Rocks > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/121236831/levels-of-deception,2,TR,5.10a/b,1,30,38.3106,-77.5259
First of Many,Lower Lodges > Towers/Lodges > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/122253106/first-of-many,2.3,Sport,5.10b,1,50,37.28629,-82.30648
Golden ale,Browns Island > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/119097523/golden-ale,2,Sport,5.10,1,40,37.53372,-77.44224
A Horse With No Shame,Desert Pony Buttress > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/117006998/a-horse-with-no-shame,2.2,Sport,5.10+,1,65,37.2873,-82.30922
California Frat All-Star,Rapp Rocks > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/118807759/california-frat-all-star,2,Trad,5.10 PG13,1,25,38.3106,-77.5259
Froops and Veggies,Froopy Land Pillar > Froopy Land > Pinnacle Rock Area > Breaks Interstate Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114464831/froops-and-veggies,2.5,Trad,5.10,1,50,37.2901,-82.30864
