route,location,url,avg_stars,route_type,rating,pitches,length,y,x
Casablanca,Casablanca Boulder > Casablanca Boulders > Casablanca Area > Mile Two Boulders > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108823136/casablanca,4,Boulder,V8,1,25,36.91291,-82.44043
American Express,Humble Pie Boulder > Fantasia Boulders > Casablanca Area > Mile Two Boulders > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/109933207/american-express,4,Boulder,V6,1,12,36.37206,-81.88869
Cupola Project,Cupola Boulder > Middle Boneyard > Boneyard Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106655560/cupola-project,4,Boulder,V10,1,9,36.61184,-81.50138
The Kindest Cut,Overlook > AVO > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107444786/the-kindest-cut,4,Boulder,V6,1,12,37.86878,-79.05932
Banner Of Heaven (Arête Project),Legion Boulder > Legion Area > Cascades Bouldering > Blacksburg Vicinity > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108019320/banner-of-heaven-arete-project,4,Boulder,V11,1,NA,37.35863,-80.59087
Mono-y-Mono,The Admiral > Osborne West > Osborne Rock/Ridge > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108520421/mono-y-mono,4,Boulder,V7,1,20,36.91954,-82.62855
Cotton Patch Gospel (direct),Gospel Boulder > Labyrinth > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/109359308/cotton-patch-gospel-direct,4,Boulder,V3-4,1,14,36.90957,-82.63089
Infinity Focus,Back of Beyond Boulder > Back of Beyond > Haw Orchard > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108434187/infinity-focus,4,Boulder,V4-5,1,20,36.6235,-81.47622
Center Flag Roof,Flag Roof > Forbidden Area > Flag Rock Bouldering > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/109633149/center-flag-roof,4,Boulder,V4,1,20,36.9201,-82.62815
Black-Toed Betty,Betty Boulder > Labyrinth > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108332927/black-toed-betty,4,Boulder,V3-4,1,11,36.9097,-82.6302
Earthly Paradise,Paradise Boulder > Paradise Peak > Rhododendron Gap Bouldering > ~M.R.N.R.A. > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108020919/earthly-paradise,4,Boulder,V4-5,1,18,36.6122,-81.4912
Hell Or High Water,High Water Boulder > Labyrinth > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108702692/hell-or-high-water,4,Boulder,V5+,1,25,36.9097,-82.6302
Fontaineblueridge Left,The Fontaineblueridege Area > AVO > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107444825/fontaineblueridge-left,4,Boulder,V4-,1,NA,37.86878,-79.05932
Sandy Slap,Spray Boulder > Main Boulder Area > Main Boulderfield Area > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106585590/sandy-slap,4,Boulder,V5,1,9,36.65847,-81.53778
Proud Mary (Sit),Theotókos Boulder > Osborne East > Osborne Rock/Ridge > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108520532/proud-mary-sit,4,Boulder,V7,1,NA,36.91954,-82.62855
The Passing Days,The Den > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107829767/the-passing-days,4,Boulder,V6-,1,15,37.46555,-79.60949
Big Guns,Machine Gun Boulder > Vision Area > Mile Two Boulders > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108745785/big-guns,4,Boulder,V8,1,16,36.90032,-82.41947
Shawshank Redemption,Shawshank Boulder > Labyrinth > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108728085/shawshank-redemption,4,Boulder,V3-4,1,20,36.9097,-82.6302
Hump and Bump,The Fortress > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107422263/hump-and-bump,4,Boulder,V6-7,1,15,37.45483,-79.61864
Maxima,Maxima Boulder > Main Boulder Area > Main Boulderfield Area > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106620923/maxima,3,Boulder,V5,1,15,36.65847,-81.53778
Mother Mary (Stand),Theotókos Boulder > Osborne East > Osborne Rock/Ridge > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108520526/mother-mary-stand,4,Boulder,V4,1,10,36.91954,-82.62855
Trinity For Life,Trinity Boulder > Pavilion Area > Flag Rock Bouldering > Flag Rock > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108294283/trinity-for-life,4,Boulder,V4,1,18,36.9193,-82.6269
Fontaineblueridge Right,The Fontaineblueridege Area > AVO > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107444829/fontaineblueridge-right,4,Boulder,V4-,1,14,37.86878,-79.05932
Method,Method Boulder > Back of Beyond > Haw Orchard > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108390953/method,4,Boulder,V6,1,10,36.6135,-81.48622
Prince Of Persia,Persia Boulder > Inner Circle > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107858425/prince-of-persia,4,Boulder,V4,1,18,37.45527,-79.61651
Silent Treatment,Wilson Creek Boulder > Wilson Creek Trail Area > Campground Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107151198/silent-treatment,4,Boulder,V7,1,10,36.6122,-81.4912
Ivy League,Ivy League Boulder > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107421997/ivy-league,4,Boulder,V5-6,1,15,37.46555,-79.60949
Big Spawn,Salmon roof > Main Boulder Area > Main Boulderfield Area > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107273646/big-spawn,4,Boulder,V4,1,30,36.65847,-81.53778
DoorWay,Roadside (Doorway) Boulder > Lower Boulders (Stone Building) > Main Boulderfield Area > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106586498/doorway,4,Boulder,V4,1,13,36.65847,-81.53778
Origin,Origin Roof > Origin Area > - Private Property- Old House Boulders > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/123445811/origin,4,Boulder,V4,1,8,36.65846,-81.53778
Toofferete,Tooffer Roof > Origin Area > - Private Property- Old House Boulders > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/123445902/toofferete,4,Boulder,V4-5,1,12,36.65846,-81.53778
Big Birthday Slab,Firehouse Boulder (Ridgeline) > Ridgeline > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/123306149/big-birthday-slab,3.4,Boulder,V5,1,NA,37.89391,-79.04441
Never Better,Medusa Boulder > Medusa Area > - Private Property- Old House Boulders > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/123449205/never-better,4,Boulder,V5-6,1,18,36.65846,-81.53778
Power Nap,Siesta Boulder > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/123304701/power-nap,3.6,Boulder,V6,1,NA,37.94722,-78.92154
Attrition,Medusa Boulder > Medusa Area > - Private Property- Old House Boulders > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/123449184/attrition,4,Boulder,V6-7,1,16,36.65846,-81.53778
Twisted Biscuit,Twisted Biscuit > Origin Area > - Private Property- Old House Boulders > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/123448907/twisted-biscuit,4,Boulder,V7,1,20,36.65846,-81.53778
Bedtime Story,Siesta Boulder > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/123304746/bedtime-story,4,Boulder,V7,1,NA,37.94722,-78.92154
Siesta,Siesta Boulder > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/123304710/siesta,4,Boulder,V7,1,NA,37.94722,-78.92154
Full Tooffer,Tooffer Roof > Origin Area > - Private Property- Old House Boulders > Bluefield Boulders > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/123445916/full-tooffer,4,Boulder,V8,1,15,36.65846,-81.53778
Edge of Glory,Firehouse Boulder (Ridgeline) > Ridgeline > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/123306192/edge-of-glory,3.3,Boulder,V8,1,NA,37.89391,-79.04441
Top Bunk,Siesta Boulder > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/123304726/top-bunk,4,Boulder,V8,1,NA,37.94722,-78.92154
Four Minute Mile,The Track > Below Overlook Boulders > Greenstone Overlook > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/123311259/four-minute-mile,4,Boulder,V8-9,1,NA,37.94775,-78.92921
Hell Project,Purgatory > Crescent Boulders > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/123515839/hell-project,4,Boulder,V11+,1,20,39.12242,-77.85243
Crucifixion (of the Flesh),Tiger-Side Boulder > 1. Overlook Area > Listening Rock Trail > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107303206/crucifixion-of-the-flesh,3.3,Boulder,V6,1,12,36.62243,-81.50206
Strength In Numbers,Front Wall > 1. Overlook Area > Listening Rock Trail > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107282573/strength-in-numbers,3.6,Boulder,V5,1,15,36.62279,-81.50167
Tiger vs. Crane,Springfield Bouldering (Hooes Rd) > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/118678990/tiger-vs-crane,3.3,Boulder,V6,1,15,38.7615,-77.2077
Shang-High Knight,Shanghai Boulder > 2. SLS Area > Listening Rock Trail > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107372071/shang-high-knight,3.4,Boulder,V6,1,13,36.62279,-81.50167
The Dance,Gumby > Main Area > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/119696995/the-dance,3.3,Boulder,V6,1,14,37.89468,-79.0483
500lb Chest,500lb boulder > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107423059/500lb-chest,3.7,Boulder,V4-5,1,12,37.46555,-79.60949
King's Road,Roadside > McAfee's Knob > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/115958591/kings-road,3.7,Boulder,V8-9,1,25,37.3804,-80.0899
Bring Your Own Oxygen,12.2 Boulder > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/112377745/bring-your-own-oxygen,3.8,Boulder,V8-9 PG13,1,27,37.91905,-78.96852
The Seance,The Seance Area > AVO > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/107444809/the-seance,3.8,Boulder,V9,1,16,37.53545,-79.49932
Nancy with an E,SLS Roof > 2. SLS Area > Listening Rock Trail > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107349274/nancy-with-an-e,3.8,Boulder,V8,1,18,36.62279,-81.50167
Tremor,Zoloft Boulder > The Corridor & Beyond > McAfee's Knob > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107087519/tremor,3.8,Boulder,V6,1,NA,37.39319,-80.03909
Domino,Belly Boulder > The Belly Boulder Area > McAfee's Knob > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107084650/domino,3.8,Boulder,V7,1,9,37.39291,-80.0397
Matt's Arete,Gumby > Main Area > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/119696936/matts-arete,2.9,Boulder,V4,1,14,37.89468,-79.0483
Bohemian Bearhug,Values Boulder > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107427425/bohemian-bearhug,3.4,Boulder,V4,1,16,37.45603,-79.62249
Allegory of the Cave,Allegory Boulder > Labyrinth > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108348576/allegory-of-the-cave,3.6,Boulder,V4,1,20,36.9097,-82.6302
High Life,Highlife Boulder > Upper Deck > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107421953/high-life,3.8,Boulder,V4,1,12,37.4555,-79.6196
The Land of Milk and Honey,Burlstain Boulder > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107427375/the-land-of-milk-and-honey,3.7,Boulder,V4,1,15,37.46555,-79.60949
Geriasstrick,Geriatric Boulder > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107422246/geriasstrick,3.7,Boulder,V5,1,15,37.45621,-79.62003
Low Tide Bow Tie,Pimmit Run Trail Boulder > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/118681069/low-tide-bow-tie,3.7,Boulder,V4,1,12,38.93531,-77.13972
Initial D,Mustang Boulder > Rock Point Overlook > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/120234935/initial-d,3.4,Boulder,V8,1,12,37.93755,-78.94933
Jalapeño Poppers,Trail side bouldering > Blue Ridge Rail Way Trail > Amherst County > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/120387188/jalapeno-poppers,3.8,Boulder,V4,1,NA,37.69803,-79.00532
Mycotic Break,Mushroom Boulder > Ridgeline > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118812850/mycotic-break,3.6,Boulder,V8,1,20,37.89244,-79.04531
True Strength,Bankai Boulder > Devil's Marbleyard > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118135372/true-strength,3.7,Boulder,V3-4,1,15,37.5811,-79.47254
Never Have I Ever,Equinox Boulder > Luminary Area > Haw Orchard > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107496463/never-have-i-ever,3.7,Boulder,V5,1,19,36.6185,-81.48122
Blue Suede,Bouldering > Humpback Rock Picnic Area > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109896707/blue-suede,3.3,Boulder,V5,1,NA,37.94465,-78.92955
Flight or Fright,The Seance Area > AVO > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/108089831/flight-or-fright,3.7,Boulder,V5,1,25,37.53545,-79.49932
Beastmaker,Beast Boulder > 1. Overlook Area > Listening Rock Trail > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107282592/beastmaker,3.7,Boulder,V7,1,13,36.62279,-81.50167
Austin's Seam,Finite Element Boulder > Finite Element Area > McAfee's Knob > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107087692/austins-seam,3.8,Boulder,V7,1,12,37.39199,-80.03616
Cupola Press,Cupola Boulder > Middle Boneyard > Boneyard Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106699542/cupola-press,3.6,Boulder,V5,1,10,36.61184,-81.50138
Full Contact,Contact Boulder > Contact Station Boulders > Contact Station Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106761755/full-contact,2.9,Boulder,V4,1,13,36.6122,-81.47912
Fulgora,Olympus Boulder > Picnic Area Boulders > Picnic Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106800744/fulgora,3.5,Boulder,V8,1,15,36.62727,-81.48103
Duchess,Second Mountain > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/114271430/duchess,3.5,Boulder,V4+,1,15,38.51696,-79.03842
Holy Shitake,Mushroom Boulder > Ridgeline > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118812942/holy-shitake,3.2,Boulder,V5,1,12,37.89244,-79.04531
Waves of Aggression,Wave Boulder > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107444647/waves-of-aggression,3.5,Boulder,V6,1,13,37.4567,-79.61778
Horizon Arete,Horizon Boulder > Horizon Area > Highlands > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106794156/horizon-arete,3,Boulder,V4,1,22,36.6409,-81.50552
Pastafarian,Olympus Boulder > Picnic Area Boulders > Picnic Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107716712/pastafarian,3.1,Boulder,V9,1,20,36.62727,-81.48103
Gotta Really Want It,Big Boy > Main Area > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/119697152/gotta-really-want-it,3,Boulder,V5,1,17,37.89461,-79.04896
Inglorious,Cascadia > Cascadia Area > Cascades Bouldering > Blacksburg Vicinity > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107459404/inglorious,3.3,Boulder,V6,1,7,37.35375,-80.59888
Shrinking Arête (AKA Shadow Cast),Shrinking Arete (AKA Shadow Cast) Boulder > Shadow Cast Area > Cascades Bouldering > Blacksburg Vicinity > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107549408/shrinking-arete-aka-shadow-cast,3.6,Boulder,V6-7,1,11,37.35505,-80.59643
Hypertension,Roadside > McAfee's Knob > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107361621/hypertension,3.1,Boulder,V5-6,1,17,37.3804,-80.0899
Spliff Shift Route,Springfield Bouldering (Hooes Rd) > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/118678812/spliff-shift-route,2.8,Boulder,V4,1,10,38.7615,-77.2077
Front Man (stand start),A.V.P. Boulder > A.V.P. Boulders > Boneyard Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106480968/front-man-stand-start,3.2,Boulder,V4,1,18,36.61324,-81.49537
Forrowed Brow,Second Mountain > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/107504015/forrowed-brow,3.3,Boulder,V6+,1,25,38.51696,-79.03842
Telescope,Periscope Boulder > Contact Station Boulders > Contact Station Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/113155667/telescope,3.1,Boulder,V4,1,NA,36.61245,-81.48093
M.O.W (Mouth Of Wilson),Mouth Of Wilson > 2. SLS Area > Listening Rock Trail > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107349045/mow-mouth-of-wilson,3.5,Boulder,V7,1,18,36.62279,-81.50167
Yogi,Bears Den Boulders > DC & Northern VA Region > Virginia,https://www.mountainproject.com/route/118705378/yogi,3.5,Boulder,V5 PG13,1,10,39.11193,-77.85641
Malicious Smash Mouth,Slasher Boulder > The Cove > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/116966067/malicious-smash-mouth,3.7,Boulder,V9,1,19,37.53056,-77.47189
Bobcat,Greenstonia (Ridgeline) > Ridgeline > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/120084583/bobcat,3,Boulder,V7,1,NA,37.89163,-79.04691
Bargain Bin Extension,Best Boulder In Charlottesville > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118689995/bargain-bin-extension,3.3,Boulder,V5,1,20,38.02979,-78.55793
Mr. Incredible,Incredibles Boulder > Rock Point Overlook > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/120235124/mr-incredible,2.8,Boulder,V6,1,7,37.93754,-78.94932
Hootenanny,Fiesta Boulder > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/121846343/hootenanny,2.8,Boulder,V4,1,NA,37.94868,-78.9134
No More Monkey Business,Casablanca Boulder > Casablanca Boulders > Casablanca Area > Mile Two Boulders > (2) Mile Two > Guest River Gorge > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/122126264/no-more-monkey-business,3.5,Boulder,V4+,1,14,36.91291,-82.44043
Green Dragon,Greenstonia (Ridgeline) > Ridgeline > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/118823107/green-dragon,2.7,Boulder,V5-6,1,20,37.89163,-79.04691
BlueRidge Beauty (BRB) Stand,12.2 Boulder > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/112480063/blueridge-beauty-brb-stand,3.5,Boulder,V9 PG13,1,22,37.91905,-78.96852
Hair of the Dog,Kuma Area > Crescent Boulders > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/120255129/hair-of-the-dog,3.7,Boulder,V6,1,11,39.13684,-77.84439
Sweet Nothings,The Whale Boulder > The Buttermilks > Richmond Vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109850382/sweet-nothings,3.8,Boulder,V10,1,20,37.52574,-77.4784
Every Rose has its thorn,Poison Boulder > Bear cave area > Bouldering > Old Rag > Shenandoah National Park > Shenandoah & NW VA Region > Virginia,https://www.mountainproject.com/route/114010018/every-rose-has-its-thorn,3.5,Boulder,V5,1,NA,38.55144,-78.303
Shell Wax,Tortoise Block > Reid Hollow Road > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/119647311/shell-wax,3.3,Boulder,V4,1,12,37.72967,-79.31089
Infinity,Infinity Boulder > Lower Lightside Bouldering > Lower Lightside > Lightside > Jay's Creek > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/116691500/infinity,3.5,Boulder,V7,1,15,36.89937,-82.4186
Moss Man,Jolly Green Giant Boulder > Waterfall Area > Mill Creek > Blacksburg Vicinity > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118988823/moss-man,3.5,Boulder,V5,1,NA,37.30244,-80.79495
Psychic Spies,Californication Boulder > Devil's Marbleyard > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114061148/psychic-spies,3.5,Boulder,V4,1,15,37.58153,-79.47125
Knuckles,Sega Roof Boulder > Genesis > Mill Creek > Blacksburg Vicinity > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119047149/knuckles,3,Boulder,V5,1,12,37.30864,-80.79403
Miller Lite Arete,Farm Boss Boulder > Labyrinth > HKL East > High Knob Landform > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/121072839/miller-lite-arete,3.5,Boulder,V4,1,12,36.91757,-82.6276
Belly Flop,Aqua Boulder (Ridgeline) > Ridgeline > The Forest > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109873158/belly-flop,3.5,Boulder,V4,1,NA,37.90618,-79.03509
Lorax,Boss Boulder > Lost world > Mill Creek > Blacksburg Vicinity > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/119046978/lorax,3.5,Boulder,V6,1,NA,37.30308,-80.79896
Outlaw,Outlaw Boulder > Outlaw Area > Picnic Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/109327925/outlaw,3.5,Boulder,V10,1,15,36.62702,-81.47885
Slitherin,Magrathea Boulder > Waterfall Area > Mill Creek > Blacksburg Vicinity > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/118988945/slitherin,3.5,Boulder,V4,1,NA,37.30277,-80.79409
Portrait of Dorian Gray,Gallery Boulder > Center Lightside Bouldering > Center Lightside > Lightside > Jay's Creek > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/114144606/portrait-of-dorian-gray,3.5,Boulder,V5-6,1,16,36.89937,-82.4186
Shock Doctrine,Ultra Boulder > Gasland > Upper Darkside > Darkside > Jay's Creek > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/113897597/shock-doctrine,3.5,Boulder,V7,1,15,36.89935,-82.41877
Strength of One,Front Wall > 1. Overlook Area > Listening Rock Trail > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107405123/strength-of-one,3.5,Boulder,V8,1,18,36.62279,-81.50167
Inglorious Original,Cascadia > Cascadia Area > Cascades Bouldering > Blacksburg Vicinity > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/109843437/inglorious-original,3.3,Boulder,V7,1,12,37.35375,-80.59888
Pistol Grip Pump,Rage Boulders > Right Boneyard > Boneyard Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108260414/pistol-grip-pump,3.5,Boulder,V4,1,18,36.61272,-81.49442
Tremor Direct,Zoloft Boulder > The Corridor & Beyond > McAfee's Knob > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/108069825/tremor-direct,3.5,Boulder,V6,1,14,37.39319,-80.03909
Wolf God,Bouldering > Humpback Rock Picnic Area > Blue Ridge Parkway > Charlottesville vicinity > Central & Southern VA Region > Virginia,https://www.mountainproject.com/route/109896719/wolf-god,3.3,Boulder,V6,1,NA,37.94465,-78.92955
Desagilation,500lb boulder > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107423065/desagilation,3.5,Boulder,V4-5,1,10,37.46555,-79.60949
Foot Kaput,Lonely Boulder > Lonely Cluster > Highlands > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/106483632/foot-kaput,3.8,Boulder,V4,1,13,36.6333,-81.5089
Older and Boulder,Bouldergasm > Stones > Harkening Hill > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107421965/older-and-boulder,3.5,Boulder,V5,1,15,37.46555,-79.60949
Street Fighter,Right Fin > Streetside Fins > Picnic Area Boulders > Picnic Area > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107115203/street-fighter,2.6,Boulder,V4,1,8,36.62523,-81.48157
Paladin,Alcatraz > 2. SLS Area > Listening Rock Trail > Grayson Highlands State Park > Southwest Virginia (Appalachia) > Virginia,https://www.mountainproject.com/route/107349370/paladin,3.1,Boulder,V6,1,12,36.62279,-81.50167
