county_fips,county_name,county_pop,state_name
51036,"Charles City County, Virginia",6963,Virginia
51047,"Culpeper County, Virginia",52605,Virginia
51053,"Dinwiddie County, Virginia",28544,Virginia
51079,"Greene County, Virginia",19819,Virginia
51085,"Hanover County, Virginia",107766,Virginia
51111,"Lunenburg County, Virginia",12196,Virginia
51137,"Orange County, Virginia",37051,Virginia
51595,"Emporia city, Virginia",5346,Virginia
51197,"Wythe County, Virginia",28684,Virginia
51550,"Chesapeake city, Virginia",244835,Virginia
51660,"Harrisonburg city, Virginia",53016,Virginia
51003,"Albemarle County, Virginia",109330,Virginia
51019,"Bedford County, Virginia",78997,Virginia
51029,"Buckingham County, Virginia",17148,Virginia
51195,"Wise County, Virginia",37383,Virginia
51580,"Covington city, Virginia",5538,Virginia
51740,"Portsmouth city, Virginia",94398,Virginia
51810,"Virginia Beach city, Virginia",449974,Virginia
51005,"Alleghany County, Virginia",14860,Virginia
51640,"Galax city, Virginia",6347,Virginia
51193,"Westmoreland County, Virginia",18015,Virginia
51133,"Northumberland County, Virginia",12095,Virginia
51155,"Pulaski County, Virginia",34027,Virginia
51187,"Warren County, Virginia",40164,Virginia
51590,"Danville city, Virginia",40044,Virginia
51630,"Fredericksburg city, Virginia",29036,Virginia
51009,"Amherst County, Virginia",31605,Virginia
51017,"Bath County, Virginia",4147,Virginia
51670,"Hopewell city, Virginia",22529,Virginia
51700,"Newport News city, Virginia",179225,Virginia
51069,"Frederick County, Virginia",89313,Virginia
51680,"Lynchburg city, Virginia",82168,Virginia
51199,"York County, Virginia",68280,Virginia
51690,"Martinsville city, Virginia",12554,Virginia
51125,"Nelson County, Virginia",14930,Virginia
51143,"Pittsylvania County, Virginia",60354,Virginia
51530,"Buena Vista city, Virginia",6478,Virginia
51610,"Falls Church city, Virginia",14617,Virginia
51730,"Petersburg city, Virginia",31346,Virginia
51735,"Poquoson city, Virginia",12271,Virginia
51600,"Fairfax city, Virginia",24019,Virginia
51820,"Waynesboro city, Virginia",22630,Virginia
51770,"Roanoke city, Virginia",99143,Virginia
51800,"Suffolk city, Virginia",92108,Virginia
51710,"Norfolk city, Virginia",242742,Virginia
51041,"Chesterfield County, Virginia",352802,Virginia
51059,"Fairfax County, Virginia",1147532,Virginia
53047,"Okanogan County, Washington",42243,Washington
53037,"Kittitas County, Washington",47935,Washington
53005,"Benton County, Washington",204390,Washington
53011,"Clark County, Washington",488241,Washington
47177,"Warren County, Tennessee",41277,Tennessee
