id,hospital_name,hospital_x,hospital_y
217b7b32-51c5-3e4e-b1bb-79cdb362545d,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.12913941101698,39.98982305
b2428179-f687-3a6c-a8c0-649e368e3e54,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
7ebb70e1-6e2b-31f1-a73e-7d63baed3701,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
10a02614-7332-331c-9083-e33c6e700f14,"MAIN LINE HOSPITALS, INC.",-75.2707469,40.0028514
5b968a1d-8129-3d35-8cc8-26bd84ce3f37,PENNSYLVANIA HOSPITAL,-75.15564194733723,39.94491245
fa674d87-532f-3761-b739-7d7b2c27b324,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
28e74b7c-6194-3a71-962d-e975aedc142d,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.1508235158642,40.005307900000005
73339809-6bf7-3ca5-9bc2-6213f9aeb517,ABINGTON MEMORIAL HOSPITAL,-75.12019398442041,40.1196538
4d22aefd-a4ae-39ab-ad46-013441f11e0b,PENNSYLVANIA HOSPITAL,-75.15564194733723,39.94491245
354a5560-483a-3190-a7a6-369ec0e4ca6d,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
37ed3987-fe5d-3135-9cb4-3f2993fc1fd4,ABINGTON MEMORIAL HOSPITAL,-75.12019398442041,40.1196538
4910639a-081e-331a-9694-6881b431f5a4,ABINGTON MEMORIAL HOSPITAL,-75.12019398442041,40.1196538
66301b2f-708b-311d-a78c-cced01ac32e7,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
57c9f656-f035-3d08-9f5e-43cef209f48e,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
39ffb82f-aa85-312a-b565-f298da7d468d,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
2ad3c9de-52a9-3398-80f3-41d8a107d7a5,"MAIN LINE HOSPITALS, INC.",-75.2707469,40.0028514
39648ff8-6806-3cfb-b695-81a0dcd88e20,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.12913941101698,39.98982305
436a9d3d-7cd4-3b0c-befe-aa5d1be98160,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.1508235158642,40.005307900000005
6c6b3714-5bda-32be-8ecc-df2c765dbddf,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
87959dac-85f5-38c8-ba9f-030384eef29d,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
5894c032-b3ac-3658-9f45-89204c7c8b8b,PENN PRESBYTERIAN MEDICAL CENTER,-75.19932867448692,39.9584948
ba1a916b-5c7e-3047-9188-c87ca3e34844,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
1e4cbcae-8f10-39c9-b48f-5c49a2a87199,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
8c9b79cd-a975-3ee5-823c-95a2452ed726,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
d8b5c4c6-74ca-3abb-88ec-920e2b94771e,"MAIN LINE HOSPITALS, INC.",-75.2707469,40.0028514
7a4d9e97-a10a-3bea-bb14-bc9b884a9d3e,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
95828328-5f84-3cd5-bb21-77523240e735,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
5f41c74a-a09e-36b8-9ff4-29068c937614,PENN PRESBYTERIAN MEDICAL CENTER,-75.19932867448692,39.9584948
8f1b168f-1038-3183-bb3a-3f5620d803e1,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
d4b5097d-934c-37e3-90db-38c21e3c02eb,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.1508235158642,40.005307900000005
56f4e578-1612-3c6e-9dfe-33ccedd2c9ef,"MAIN LINE HOSPITALS, INC.",-75.2707469,40.0028514
99d06cfd-bcf9-39ce-bb09-4300a84c1c00,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
2ebfefff-f66c-39e2-a036-2710566b4288,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.12913941101698,39.98982305
ebd5fcc4-29c9-38c8-9a77-a324008f7039,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.1508235158642,40.005307900000005
01742efd-18ea-3c2a-8e67-51790bf3245b,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
0114db99-ffd3-3a35-b579-ab88e9e01dc4,PENN PRESBYTERIAN MEDICAL CENTER,-75.19932867448692,39.9584948
b3d88b68-35ba-323b-aa19-515de2398b19,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
7bb1e7ed-972e-38da-85a0-724454b2f84c,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.12913941101698,39.98982305
e4fc3318-6e82-324e-9f0a-66791c3b19a0,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
b6a71b3f-9563-322c-8b98-15095394083c,"MAIN LINE HOSPITALS, INC.",-75.2707469,40.0028514
e188650c-b4df-3061-ba1c-0bede9805c9a,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
7f93619d-5c50-36df-8948-89c55c6a340e,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
cd2fff05-fdfc-36dc-934e-343cd05bcc2f,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
3fc5bd21-776d-397c-ae20-f30072a60c91,"MAIN LINE HOSPITALS, INC.",-75.2707469,40.0028514
f8de0c52-67a8-385e-9331-43679dcf014a,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
de16b8c3-9109-361a-a0fa-16f44cb054fe,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
91516efb-b9e9-3a1e-9c8b-43d98adebccc,PENNSYLVANIA HOSPITAL,-75.15564194733723,39.94491245
a0f10db1-6226-3875-aeb1-3511fd1d950e,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
c83bebf2-72c7-3c07-8234-22c67ac95f14,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.1508235158642,40.005307900000005
33b194b3-3082-33c6-b63d-3787a7af0291,THOMAS JEFFERSON UNIVERSITY HOSPITAL,-75.15801474823724,39.9493479
97552371-e4e2-399c-8d14-6ee483687776,PENN PRESBYTERIAN MEDICAL CENTER,-75.19932867448692,39.9584948
f04a9cba-3944-328c-8c94-25e4d3b8843d,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
c18078a9-a66d-3710-bea1-74f3db582d39,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
81f686f6-8d1b-31ec-9320-4f7d222c6c75,PENNSYLVANIA HOSPITAL,-75.15564194733723,39.94491245
c575857a-0f53-3237-9a81-e82857b4bb46,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
7a96bff5-67ef-369a-9ee5-b2565aebc4e8,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
9b8ebc8b-d400-3556-a6cb-95fa969f940a,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
ee28123a-1489-3fbb-9ec2-0b585f1e7721,"MAIN LINE HOSPITALS, INC.",-75.2707469,40.0028514
aebb8223-7a45-3fbd-8a8e-4273f1221317,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
f0089166-4ded-379b-858e-9648846c7bfe,"MAIN LINE HOSPITALS, INC.",-75.2707469,40.0028514
e25eb455-e4c8-354d-90e3-f870a4d3c953,"MAIN LINE HOSPITALS, INC.",-75.2707469,40.0028514
8dd813d7-24c2-3465-92c0-3e635c8ca12f,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
fdc65cc2-e09a-3865-91b4-1bf2dc17bbc0,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.1508235158642,40.005307900000005
f8ad17c3-b7bc-33f2-93c6-35fc9e6616e0,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.1508235158642,40.005307900000005
3b489010-1141-3e45-83b6-4500f8814ac4,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
1cb369d6-f937-3422-9c53-4fd06432e256,PENN PRESBYTERIAN MEDICAL CENTER,-75.19932867448692,39.9584948
626a8a8a-eb14-324b-a8c3-a0bdb7db8032,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
4d13b06e-0dea-3c82-af66-5bcb9eae5766,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.12913941101698,39.98982305
36523dae-162c-3c85-b213-07bc53261339,ABINGTON MEMORIAL HOSPITAL,-75.12019398442041,40.1196538
3fa48ea1-006f-30a5-b1dd-449ee7b2e0f6,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
4cd97d9d-52f4-3ee1-8d9d-ad717c2328a4,ABINGTON MEMORIAL HOSPITAL,-75.12019398442041,40.1196538
4131a1f4-6b4e-3449-8938-63eb73410bd1,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
44fedde0-8d3e-32a1-8109-e3bd143ef644,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
15ed4d94-60c7-37a8-a431-658bcbbdafbd,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
5c7f0782-a6f2-3a0c-96fb-9b83bc150dc9,ABINGTON MEMORIAL HOSPITAL,-75.12019398442041,40.1196538
ab4d587d-f15f-39e3-8a20-708ffe65cd7c,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
11504ac4-fc39-3d36-b306-3b7180bade17,PENNSYLVANIA HOSPITAL,-75.15564194733723,39.94491245
d18cf6da-2c44-3b9b-a7ae-a2a0f3192a39,PENNSYLVANIA HOSPITAL,-75.15564194733723,39.94491245
0ec4995b-2846-3063-b693-84ba3717ebc3,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
c3ba5a6b-c806-3739-ae1a-dc2365f77c01,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
9764aaba-6a47-3f00-8333-bc2f12751930,ABINGTON MEMORIAL HOSPITAL,-75.12019398442041,40.1196538
3b8acbaa-dc4f-3488-8d32-dcb97ef08510,"TEMPLE UNIVERSITY HOSPITAL, INC",-75.1508235158642,40.005307900000005
7269973b-daeb-3b10-8574-3b9a10ddeab7,PENN PRESBYTERIAN MEDICAL CENTER,-75.19932867448692,39.9584948
8fb8b19e-ec20-35aa-bb48-d411dfa0e628,PENN PRESBYTERIAN MEDICAL CENTER,-75.19932867448692,39.9584948
402221f7-295b-39ef-b4df-b5f79ae71b8e,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
913a6df3-710f-349d-a983-90ef8cbee430,PENN PRESBYTERIAN MEDICAL CENTER,-75.19932867448692,39.9584948
83ee0eb4-af36-395e-95a9-cf364c6c1613,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
f2a7bd1c-31e0-3f83-9d34-88f5ca9f0cb7,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
82f726cb-76bc-3636-8401-7f44149fd923,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
6234ba2c-6495-383e-b182-239bc16f2a99,THOMAS JEFFERSON UNIVERSITY HOSPITAL,-75.15801474823724,39.9493479
09201492-fd60-36c1-8474-215589f822a1,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
1d7f5891-5411-3c38-b8fd-b07c91553af1,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
9eeeb25b-10f6-32d9-9e83-9d59ad7ee188,ROXBOROUGH MEMORIAL HOSPITAL,-75.20929984465803,40.02896325
5806da76-68ed-3ce7-95b6-11c2b6ea2075,ABINGTON MEMORIAL HOSPITAL,-75.12019398442041,40.1196538
0ac47f47-6497-34a3-9404-fb659c329645,ABINGTON MEMORIAL HOSPITAL,-75.12019398442041,40.1196538
67b7084e-9671-351b-a7b8-402acb3c3fe1,HOSPITAL OF UNIV OF PENNSYLVANIA,-75.1635262,39.9527237
f913cb11-faa6-3a07-9370-39424a17baf4,NAZARETH HOSPITAL,-75.04005520422054,40.060166800000005
2db093ce-3e30-3e85-8768-a8e8c3576bb0,ALBERT EINSTEIN MEDICAL CENTER,-75.14158870992098,40.0368481
