114530360,Protection,5 bolts plus anchors,Protection`5 bolts plus anchors
114530433,Description,Look to the right of Holy Grail. There is a short bolted line. This is a vertical line with a cruxy 2nd bolt move.,Description`Look to the right of Holy Grail. There is a short bolted line. This is a vertical line with a cruxy 2nd bolt move.
114530433,Protection,4 bolts,Protection`4 bolts
114530446,Description,Slab route to the right of the Swallows,Description`Slab route to the right of the Swallows
114530446,Protection,4 bolts,Protection`4 bolts
120846350,Description,Climb the short featured face to a mantle at the ledge above.,Description`Climb the short featured face to a mantle at the ledge above.
120846350,Location,Follow the faint trail 30 or 40 ft to the left where the approach trail meets the cliff.,Location`Follow the faint trail 30 or 40 ft to the left where the approach trail meets the cliff.
120846350,Protection,4 bolts + Fixe Double Ring Anchors,Protection`4 bolts + Fixe Double Ring Anchors
114530364,Description,Follow the to right and look for a blunt arete. After a cruxy start move on jugs to the anchors.,Description`Follow the to right and look for a blunt arete. After a cruxy start move on jugs to the anchors.
114530364,Protection,5 bolts to anchors,Protection`5 bolts to anchors
114530381,Description,Enjoy an easy slab.,Description`Enjoy an easy slab.
114530381,Protection,4 bolts,Protection`4 bolts
114530368,Description,Another 100 feet right takes you to a straight vertical wall. This route has a cruxy start (potentially hard for short people). Get through this and you have even climbing to the chains.,Description`Another 100 feet right takes you to a straight vertical wall. This route has a cruxy start (potentially hard for short people). Get through this and you have even climbing to the chains.
114530368,Protection,6 bolts,Protection`6 bolts
114530372,Description,"The crux is above the last bolt. Jam your right hand in the crack, find good feet, and clip the chains.","Description`The crux is above the last bolt. Jam your right hand in the crack, find good feet, and clip the chains."
114530372,Protection,8 bolts,Protection`8 bolts
114530409,Description,Turn the corner and find the best part of Camelot. This is the first of 3 routes on the tall wall. Either start on the overhang directly below the 1st bolt or traverse in from the right. Enjoy the vert/techy sequences.,Description`Turn the corner and find the best part of Camelot. This is the first of 3 routes on the tall wall. Either start on the overhang directly below the 1st bolt or traverse in from the right. Enjoy the vert/techy sequences.
114530409,Protection,7 bolts,Protection`7 bolts
114530413,Description,Except for the crux at the start this is almost a twin to Lady of the Lake. After the crux at the 2nd bolt enjoy the big holds.,Description`Except for the crux at the start this is almost a twin to Lady of the Lake. After the crux at the 2nd bolt enjoy the big holds.
114530413,Protection,6 bolts,Protection`6 bolts
114530470,Description,"Starting on the right side of the ledge and left of the tree, move up and left through the cruxy first 2 bolts to a ledge. Continue with a few reachy moves on good edges to the chains.","Description`Starting on the right side of the ledge and left of the tree, move up and left through the cruxy first 2 bolts to a ledge. Continue with a few reachy moves on good edges to the chains."
114530470,Protection,5 bolts,Protection`5 bolts
126348696,Description,"A thrilling route offering goods rests in between sparse, technical sections. A comfortable sit-down rest awaits at the chains.","Description`A thrilling route offering goods rests in between sparse, technical sections. A comfortable sit-down rest awaits at the chains."
126348696,Location,Located on the first face you see as the approach trail meets the cliff.,Location`Located on the first face you see as the approach trail meets the cliff.
126348696,Protection,5 bolts to anchors.,Protection`5 bolts to anchors.
114530331,Description,Start on the flake/slab. After the no hands rest get through the fingery section to finish on jugs. This route would not be suitable for a top rope because of rope drag at the anchors. It is slightly overhung. When danger reared its ugly head he quickly turned his tail and fled.,Description`Start on the flake/slab. After the no hands rest get through the fingery section to finish on jugs. This route would not be suitable for a top rope because of rope drag at the anchors. It is slightly overhung. When danger reared its ugly head he quickly turned his tail and fled.
114530331,Protection,7 bolts,Protection`7 bolts
114530388,Description,This a short slab. The crux is finding the holds. They are there. Be patient.,Description`This a short slab. The crux is finding the holds. They are there. Be patient.
114530388,Protection,3 bolts,Protection`3 bolts
114530429,Description,This is the most beautiful line at Camelot and the vision of Josephine Sterr who with Jesse started the development of this crag. If you like you can climb the first half of it (5.9) to a set of anchors and lower.,Description`This is the most beautiful line at Camelot and the vision of Josephine Sterr who with Jesse started the development of this crag. If you like you can climb the first half of it (5.9) to a set of anchors and lower.
114530429,Protection,9 bolts,Protection`9 bolts
114530466,Description,Bring a stick clip! You must climb the jug overhaul and cut down the mightiest tree with... a herring! Equipped by Jesse Sterr,Description`Bring a stick clip! You must climb the jug overhaul and cut down the mightiest tree with... a herring! Equipped by Jesse Sterr
114530466,Protection,5 bolts,Protection`5 bolts
118207784,Description,"Be ready for some thin crimps in the middle.  The holds can be hard to find toward the top, making the route feel harder than the moves actually are.","Description`Be ready for some thin crimps in the middle.  The holds can be hard to find toward the top, making the route feel harder than the moves actually are."
118207784,Location,This is the most right route on the vertical wall.,Location`This is the most right route on the vertical wall.
118207784,Protection,7 bolts,Protection`7 bolts
110334995,Description,A hard move off the ground leads to better holds but an extremely pumpy face for the grade above.,Description`A hard move off the ground leads to better holds but an extremely pumpy face for the grade above.
110334995,Location,This route starts on the large pile of cheater stones in the middle of the amphitheater.,Location`This route starts on the large pile of cheater stones in the middle of the amphitheater.
110334995,Protection,"6 bolts, bolted anchors","Protection`6 bolts, bolted anchors"
123039239,Description,"After finishing the enjoyable climbing on Lithuanian Princess, continue climbing through dirty ledges and a thorn bush to finish the climb on plates.","Description`After finishing the enjoyable climbing on Lithuanian Princess, continue climbing through dirty ledges and a thorn bush to finish the climb on plates."
123039239,Location,Extension to Lithuanian Princess.,Location`Extension to Lithuanian Princess.
123039239,Protection,11 bolts (counting 1 from LP's anchors) and a two-bolt anchor.,Protection`11 bolts (counting 1 from LP's anchors) and a two-bolt anchor.
111734978,Description,Starts on a few vertical ledgy moves up to a black slab. Use the arete to pull through the crux or some tricky calf burning shenanigans. Ends on a surprisingly bad ledge. Usually wet.,Description`Starts on a few vertical ledgy moves up to a black slab. Use the arete to pull through the crux or some tricky calf burning shenanigans. Ends on a surprisingly bad ledge. Usually wet.
111734978,Location,"Up the hill and around the corner, It's the obvious short slab with glue ins. Just to the left of Broken Dreams","Location`Up the hill and around the corner, It's the obvious short slab with glue ins. Just to the left of Broken Dreams"
111734978,Protection,4 bolts + anchor,Protection`4 bolts + anchor
110367208,Description,This line starts with a hard move off the top of the boulder (Be sure to stick clip it) to great movement on small edges to a bit of crux about three quarters of the way up. The slightly overhung face is sure to pack a bit of a punch.,Description`This line starts with a hard move off the top of the boulder (Be sure to stick clip it) to great movement on small edges to a bit of crux about three quarters of the way up. The slightly overhung face is sure to pack a bit of a punch.
110367208,Location,This is the most left route at this crag climbing the slightly overhanging face to the left of the amphitheater. Starts on top of a boulder that is up against the cliff.,Location`This is the most left route at this crag climbing the slightly overhanging face to the left of the amphitheater. Starts on top of a boulder that is up against the cliff.
110367208,Protection,5 Bolts to anchors.,Protection`5 Bolts to anchors.
113229685,Description,Steep easy jugs but with a lot of holds still breaking. Not bad but you've been warned.,Description`Steep easy jugs but with a lot of holds still breaking. Not bad but you've been warned.
113229685,Location,"Walk through the swampy area about 200 feet towards the right side of Cloud 9, or walk left from the Infirmary along the rough cliffside trail.","Location`Walk through the swampy area about 200 feet towards the right side of Cloud 9, or walk left from the Infirmary along the rough cliffside trail."
113229685,Protection,3 bolts and anchors,Protection`3 bolts and anchors
113229572,Description,Less steeper than the routes to the right but still the bouldery start the Red is known for. Slab crux in the middle.,Description`Less steeper than the routes to the right but still the bouldery start the Red is known for. Slab crux in the middle.
113229572,Location,Currently the first bolted route on the left,Location`Currently the first bolted route on the left
113229572,Protection,at least 8 bolts and anchors,Protection`at least 8 bolts and anchors
119389008,Description,A short blank section down low requires a bit of lock off and reach. Then enjoy relaxed and casual climbing above with plenty of good holds and rests to choose from.,Description`A short blank section down low requires a bit of lock off and reach. Then enjoy relaxed and casual climbing above with plenty of good holds and rests to choose from.
119389008,Location,Start at the top of the hill around the corner from Gas Huffer on the right of the two face climbs.,Location`Start at the top of the hill around the corner from Gas Huffer on the right of the two face climbs.
119389008,Protection,7 bolts,Protection`7 bolts
121688170,Description,Start left of the first bolt to take advantage of some back stepping on the wall behind you then trust your feet on the slab run to the anchors.,Description`Start left of the first bolt to take advantage of some back stepping on the wall behind you then trust your feet on the slab run to the anchors.
121688170,Location,10 feet left  of the main wall step up to a ledge. This is the second bolted route on the slabby face.,Location`10 feet left  of the main wall step up to a ledge. This is the second bolted route on the slabby face.
121688170,Protection,6 bolts,Protection`6 bolts
121683653,Description,Its mostly easy slab except for a bouldery move at the 4th bolt as you leave the midway ledge. Then a little cryptic at the last bolt but a well protected crux.,Description`Its mostly easy slab except for a bouldery move at the 4th bolt as you leave the midway ledge. Then a little cryptic at the last bolt but a well protected crux.
121683653,Location,Step up a dirt ledge left of the main wall. The first of three slabby bolted routes starting left of a hueco.,Location`Step up a dirt ledge left of the main wall. The first of three slabby bolted routes starting left of a hueco.
121683653,Protection,7 bolts,Protection`7 bolts
111088777,Description,Pull over  roof then climb up small pockets and edges to a balancy crux near the top.,Description`Pull over  roof then climb up small pockets and edges to a balancy crux near the top.
111088777,Location,Farthest sport route to the right.,Location`Farthest sport route to the right.
111088777,Protection,4 bolts to anchors,Protection`4 bolts to anchors
111088794,Description,This route climbs up interesting pockets and edges. Slightly dirty now but should clean up nicely.,Description`This route climbs up interesting pockets and edges. Slightly dirty now but should clean up nicely.
111088794,Location,This route is the second bolted route from the right.,Location`This route is the second bolted route from the right.
111088794,Protection,5 Bolts to anchors,Protection`5 Bolts to anchors
111088853,Description,Not the best route on the wall. Funky and slightly pumpy climbing.,Description`Not the best route on the wall. Funky and slightly pumpy climbing.
111088853,Location,On the wall just before the main overhanging wall.,Location`On the wall just before the main overhanging wall.
111088853,Protection,5 Bolts to anchors,Protection`5 Bolts to anchors
111088926,Description,Hard moves lead to a sit down rest in a hueco before a pumpy run to the chains.,Description`Hard moves lead to a sit down rest in a hueco before a pumpy run to the chains.
111088926,Location,Route that goes to the right of huecco on main overhanging face.,Location`Route that goes to the right of huecco on main overhanging face.
111088926,Protection,7 bolts to anchors,Protection`7 bolts to anchors
111088964,Description,Fun jug hauling to an interesting tongue of rock.,Description`Fun jug hauling to an interesting tongue of rock.
111088964,Location,8th route from the right on the main overhanging face.,Location`8th route from the right on the main overhanging face.
111088964,Protection,8 bolts to anchors,Protection`8 bolts to anchors
111220101,Description,"Well flowing moves from bottom to top. Good'ish rests to keep the pump at bay but if you can't figure them out, good luck","Description`Well flowing moves from bottom to top. Good'ish rests to keep the pump at bay but if you can't figure them out, good luck"
111220101,Location,3rd climb from the right of the overhanging face,Location`3rd climb from the right of the overhanging face
111220101,Protection,7 bolts,Protection`7 bolts
118138402,Description,Start on the first few holds of Diesel Therapy then head up and right. 5.10 pump leads to a fun run to the chains.,Description`Start on the first few holds of Diesel Therapy then head up and right. 5.10 pump leads to a fun run to the chains.
118138402,Location,Just right of Diesel Therapy,Location`Just right of Diesel Therapy
118138402,Protection,7 bolts,Protection`7 bolts
119475600,Description,Climb edges up a slightly less than vertical face.,Description`Climb edges up a slightly less than vertical face.
119475600,Location,This route is on the small east facing wall on the right side of Cooper's Cover that hosts this route and Sending in the Rain.,Location`This route is on the small east facing wall on the right side of Cooper's Cover that hosts this route and Sending in the Rain.
119475600,Protection,6 bolts plus anchors,Protection`6 bolts plus anchors
114509822,Description,Walk left and uphill about ten feet to start and angle up and right to the first bolt. Keep angling slightly right for the first three bolts and follow the well featured slab to the finish.,Description`Walk left and uphill about ten feet to start and angle up and right to the first bolt. Keep angling slightly right for the first three bolts and follow the well featured slab to the finish.
114509822,Location,Walk right about 50 feet from Chimney Sweep to the first of three nearly 100' sport climbs.,Location`Walk right about 50 feet from Chimney Sweep to the first of three nearly 100' sport climbs.
114509822,Protection,12 bolts,Protection`12 bolts
111842337,Description,Start with an easy boulder problem then follow deep jugs until a slight pumpy section near the top. Great warm-up route for the other routes at this crag.,Description`Start with an easy boulder problem then follow deep jugs until a slight pumpy section near the top. Great warm-up route for the other routes at this crag.
111842337,Location,From the approach trail this is the first bolted line you will come to.,Location`From the approach trail this is the first bolted line you will come to.
111842337,Protection,9 bolts to anchors,Protection`9 bolts to anchors
115392219,Description,"This is a new route immediately to the right of Elevator Pitch. The rock at the base of the climb with the name and possible grade suggests 5.10d. This seems correct given that the hand and feet holds currently crumble underneath you as you climb. Once this route is cleaned up, it may be a little easier (10c? 10b?). Climb it! This will be a great route once some of the choss has been knocked off.","Description`This is a new route immediately to the right of Elevator Pitch. The rock at the base of the climb with the name and possible grade suggests 5.10d. This seems correct given that the hand and feet holds currently crumble underneath you as you climb. Once this route is cleaned up, it may be a little easier (10c? 10b?). Climb it! This will be a great route once some of the choss has been knocked off."
115392219,Location,"Where the trail to Corner Pocket reaches the cliff, you'll find an 80 foot slightly overhanging wall with two bolted routes. The left route is Elevator Pitch (10a), the right route is Friends Fur Life (10d?)","Location`Where the trail to Corner Pocket reaches the cliff, you'll find an 80 foot slightly overhanging wall with two bolted routes. The left route is Elevator Pitch (10a), the right route is Friends Fur Life (10d?)"
115392219,Protection,Bolts & anchors,Protection`Bolts & anchors
119135455,Description,Shares the first bolt with Half Mast then veers right on glue-ins up the brief slab section to a secondary ledge. Cruise up the jug-covered face and pull into a small alcove at the top.,Description`Shares the first bolt with Half Mast then veers right on glue-ins up the brief slab section to a secondary ledge. Cruise up the jug-covered face and pull into a small alcove at the top.
119135455,Location,Starts in the same spot as Half Mast. Look for the low flake ~5 ft up; follows the right side of the face above.,Location`Starts in the same spot as Half Mast. Look for the low flake ~5 ft up; follows the right side of the face above.
119135455,Protection,5 bolts to chains.,Protection`5 bolts to chains.
110849897,Description,Route just right of Pool Boy.  Technical climbing on underclings and pockets.,Description`Route just right of Pool Boy.  Technical climbing on underclings and pockets.
110849897,Protection,8 bolts,Protection`8 bolts
110849887,Description,The long climb that begins just right of the mungy crack on the right side of the crag.  Pumpy climbing on underclings and pockets leads to a tough redpoint crux guarding the chains.  Best warmup at the crag.,Description`The long climb that begins just right of the mungy crack on the right side of the crag.  Pumpy climbing on underclings and pockets leads to a tough redpoint crux guarding the chains.  Best warmup at the crag.
110849887,Protection,8 bolts,Protection`8 bolts
111170530,Description,"Walk out on the narrow ledge to the pile of cheater stones. Stick clip first bolt and go big for the horizontal break in the wall. Crank steep, fun moves through the roof that end all too soon as you enjoy cruiser terrain to the anchors slightly left of the line.   The belayer should clip into the fixed rope at the base and the climber should stay trammed in on the rope to get back to the ledge.","Description`Walk out on the narrow ledge to the pile of cheater stones. Stick clip first bolt and go big for the horizontal break in the wall. Crank steep, fun moves through the roof that end all too soon as you enjoy cruiser terrain to the anchors slightly left of the line.   The belayer should clip into the fixed rope at the base and the climber should stay trammed in on the rope to get back to the ledge."
111170530,Location,The far left end of the Deep End. Walk out on the narrow ledge and look for the pile of cheater stones that mark the start.,Location`The far left end of the Deep End. Walk out on the narrow ledge and look for the pile of cheater stones that mark the start.
111170530,Protection,Five bolts to chain anchors slightly off to the left of the bolt line,Protection`Five bolts to chain anchors slightly off to the left of the bolt line
111089157,Description,Blocky not great climbing. Not the best route on the wall.,Description`Blocky not great climbing. Not the best route on the wall.
111089157,Location,On the far left end of the route their are two 5.8s that limb a blocky face. This is the left one of those two routes.,Location`On the far left end of the route their are two 5.8s that limb a blocky face. This is the left one of those two routes.
111089157,Protection,4 bolts to anchors,Protection`4 bolts to anchors
112065956,Description,Blocky climbing to a bit of a run out to the anchors.,Description`Blocky climbing to a bit of a run out to the anchors.
112065956,Location,The right one of the 2 short 5.8s,Location`The right one of the 2 short 5.8s
112065956,Protection,3 bolts to anchors,Protection`3 bolts to anchors
113749792,Description,A nice warm up. Start on an interesting left hand pinch thing and make a hardish move off the ground then follow jug plates to the anchors.,Description`A nice warm up. Start on an interesting left hand pinch thing and make a hardish move off the ground then follow jug plates to the anchors.
113749792,Location,"Just right (uphill) of ""Strawberry Fields""/""Lucy in the Sky""","Location`Just right (uphill) of ""Strawberry Fields""/""Lucy in the Sky"""
113749792,Protection,"5 bolts to chain anchors. There is an extra bolt a few feet to the right of the anchor, that could be clipped but is rather off-route","Protection`5 bolts to chain anchors. There is an extra bolt a few feet to the right of the anchor, that could be clipped but is rather off-route"
112220398,Description,"Boulder the start and enjoy tufa-like pinches. A little chossy right now, but should clean up to be a good route. Optional extension (Lucy in the Sky) to take the route to 11b. Good view from the top.","Description`Boulder the start and enjoy tufa-like pinches. A little chossy right now, but should clean up to be a good route. Optional extension (Lucy in the Sky) to take the route to 11b. Good view from the top."
112220398,Protection,Bolts,Protection`Bolts
112220398,Location,"On the far left side of Fruit Wall.  In between two trad routes, ""Drag City"" is to the left, and ""Fruit of the Loin"" is to the right.  It is the third bolted route past the easily recognizable ""Peach Fuzz"".","Location`On the far left side of Fruit Wall.  In between two trad routes, ""Drag City"" is to the left, and ""Fruit of the Loin"" is to the right.  It is the third bolted route past the easily recognizable ""Peach Fuzz""."
110889566,Description,Climb a finger crack to start rest on the ledge then fire up the beautiful golden face to a pumpy finish,Description`Climb a finger crack to start rest on the ledge then fire up the beautiful golden face to a pumpy finish
110889566,Location,"Left of the main amphitheater, can start from the ledge next to Just Peachy Mon or for full value you can start from the main trail up a crack to reach the ledge before the face.","Location`Left of the main amphitheater, can start from the ledge next to Just Peachy Mon or for full value you can start from the main trail up a crack to reach the ledge before the face."
110889566,Protection,8 bolts plus 2 for the anchors,Protection`8 bolts plus 2 for the anchors
113749671,Description,One of the coolest looking routes at Fruit wall. It looks like the cliff melted over to the right. A slightly bouldery start leads to a lot of ledges and jugs. Pull over some jugs and finish on some fancy slab to the anchors.,Description`One of the coolest looking routes at Fruit wall. It looks like the cliff melted over to the right. A slightly bouldery start leads to a lot of ledges and jugs. Pull over some jugs and finish on some fancy slab to the anchors.
113749671,Location,Way left from Witness the Citrus past the 5.8s,Location`Way left from Witness the Citrus past the 5.8s
113749671,Protection,12 bolts (I think) to chains. There's actually a stick clip on one of the ledges for you to protect against a ledge fall.,Protection`12 bolts (I think) to chains. There's actually a stick clip on one of the ledges for you to protect against a ledge fall.
117574756,Description,Sequential true slab climbing on slimpers and iron oxide pockets. Shares anchors with Disco Strangler.,Description`Sequential true slab climbing on slimpers and iron oxide pockets. Shares anchors with Disco Strangler.
117574756,Protection,6 bolts,Protection`6 bolts
110523573,Description,Good vertical climbing on a variety of holds.  High step to get started moving up on horizontal bands.  Follow a vertical crack for two bolts before encountering a crimpy crux on small edges and narrow slots before gain jugs and lower angle rock to the finish.  Still pretty sandy right now but should clean up for a solid 10+.,Description`Good vertical climbing on a variety of holds.  High step to get started moving up on horizontal bands.  Follow a vertical crack for two bolts before encountering a crimpy crux on small edges and narrow slots before gain jugs and lower angle rock to the finish.  Still pretty sandy right now but should clean up for a solid 10+.
110523573,Location,Left of main amphitheater.  Walk left along cliff line trail passing the 12's.  Scramble up to a cave and walk left along a ledge with this being the first route on your right.,Location`Left of main amphitheater.  Walk left along cliff line trail passing the 12's.  Scramble up to a cave and walk left along a ledge with this being the first route on your right.
110523573,Protection,8 bolts + chains.  Optional belay bolt,Protection`8 bolts + chains.  Optional belay bolt
111156968,Description,"Climb up through a featured face to a small roof. Pull the roof and climb through some thin, pocketed crux to the anchors.","Description`Climb up through a featured face to a small roof. Pull the roof and climb through some thin, pocketed crux to the anchors."
111156968,Location,Far left end of Fruit Wall. Just left of The Ballad of Paul Shin.,Location`Far left end of Fruit Wall. Just left of The Ballad of Paul Shin.
111156968,Protection,7 bolts,Protection`7 bolts
118884125,Description,"Start off the ledge on lower-angle rock then follow the fat flake feature into the upper, pocketed headwall. Watch out for the sneaky pump at the end if you can't find the right holds.","Description`Start off the ledge on lower-angle rock then follow the fat flake feature into the upper, pocketed headwall. Watch out for the sneaky pump at the end if you can't find the right holds."
118884125,Location,Farthest left route at the crag. Begins on top of a ledge.,Location`Farthest left route at the crag. Begins on top of a ledge.
118884125,Protection,8 bolts to chains.,Protection`8 bolts to chains.
200227352,,NA,
200227352,Description,Keep your balance as you scramble up the slab.,Description`Keep your balance as you scramble up the slab.
200227352,Location,The right of three sport routes where the second cut up trail leads to the cliff.,Location`The right of three sport routes where the second cut up trail leads to the cliff.
200227352,Protection,3 bolts,Protection`3 bolts
114500410,Description,"Ponder your transgressions as you make it to the last bolt crux, then reach for absolution at the anchors that are shared with the trad climb to the left.","Description`Ponder your transgressions as you make it to the last bolt crux, then reach for absolution at the anchors that are shared with the trad climb to the left."
114500410,Location,Start 10' right of the right arching crack that is Expiation,Location`Start 10' right of the right arching crack that is Expiation
114500410,Protection,5 bolts,Protection`5 bolts
200749035,Description,"Put on your best slab sending shoes, take a sip of your favorite beverage and pray you don’t slip getting to the first bolt. Then enjoy the ample ledges to the top.","Description`Put on your best slab sending shoes, take a sip of your favorite beverage and pray you don’t slip getting to the first bolt. Then enjoy the ample ledges to the top."
200749035,Location,Take the second cut up trail from the approach. This is the left of three sport lines.,Location`Take the second cut up trail from the approach. This is the left of three sport lines.
200749035,Protection,5 bolts,Protection`5 bolts
110523611,Description,A short vertical climb.  Start on thin crimps as a stem or with terrible feet on the face as the originals have exfoliated and move up to a shallow hueco with a good move off an undercling.  Continue up on decent crimps to the chains.,Description`A short vertical climb.  Start on thin crimps as a stem or with terrible feet on the face as the originals have exfoliated and move up to a shallow hueco with a good move off an undercling.  Continue up on decent crimps to the chains.
110523611,Location,Walk right where the trail meets the cliff line.  When the cliff turns perpendicular to the trail there is a clean vertical face with several bolted lines.  The line is further from the trail just to the left of the mossy crack.,Location`Walk right where the trail meets the cliff line.  When the cliff turns perpendicular to the trail there is a clean vertical face with several bolted lines.  The line is further from the trail just to the left of the mossy crack.
110523611,Protection,4 bolts + chains,Protection`4 bolts + chains
110523763,Description,Longest line on the wall.  Step lightly on some frail appearing holds with thin moves through the first few bolts.  Grab an undercling below the bulge looking inside first to avoid a buggy surprise to reach jugs and the final run to the chains.,Description`Longest line on the wall.  Step lightly on some frail appearing holds with thin moves through the first few bolts.  Grab an undercling below the bulge looking inside first to avoid a buggy surprise to reach jugs and the final run to the chains.
110523763,Location,"Walk right where the trail meets the cliff line.  When the cliff turns perpendicular to the trail there is a clean vertical face with several bolted lines. This is the first and left most line encountered, right of hand crack.","Location`Walk right where the trail meets the cliff line.  When the cliff turns perpendicular to the trail there is a clean vertical face with several bolted lines. This is the first and left most line encountered, right of hand crack."
110523763,Protection,5 bolts + anchors,Protection`5 bolts + anchors
113172049,Description,An easy looking slab has the crux down low between the 2nd and 3rd bolts. Continue past a bulge at the 4th bolt to finish on more slab.,Description`An easy looking slab has the crux down low between the 2nd and 3rd bolts. Continue past a bulge at the 4th bolt to finish on more slab.
113172049,Location,When the approach trail first meets the cliff take the second cut up trail about 50 feet past the first. This is the middle of three sport routes.,Location`When the approach trail first meets the cliff take the second cut up trail about 50 feet past the first. This is the middle of three sport routes.
113172049,Protection,7 bolts,Protection`7 bolts
113834047,Description,Pretty much straight up vertical with good finger ledges.,Description`Pretty much straight up vertical with good finger ledges.
113834047,Location,Uphill from SNUG a few feet,Location`Uphill from SNUG a few feet
113834047,Protection,3 bolts,Protection`3 bolts
116592588,Description,Starts as a slab and finishes as vert. Well bolted.,Description`Starts as a slab and finishes as vert. Well bolted.
116592588,Location,"From where the trail meets the wall, walk left about a hundred yards to a bolted arete that is Goldmund. Follow the trail up and right to a ledge ten feet left of the arete to start.","Location`From where the trail meets the wall, walk left about a hundred yards to a bolted arete that is Goldmund. Follow the trail up and right to a ledge ten feet left of the arete to start."
116592588,Protection,5 bolts plus anchors,Protection`5 bolts plus anchors
110521185,Description,Traverse in from the ledge or stick clip and boulder up from ground on some sandy rock to reach the main face.  Make some long reaches on good holds on the vertical face before tackling the overhang as the climb trends up and right into a black streak.  Grab a shake at the last bolt before the final few moves to the chains as hanging the draws on the anchor may be the crux for some.,Description`Traverse in from the ledge or stick clip and boulder up from ground on some sandy rock to reach the main face.  Make some long reaches on good holds on the vertical face before tackling the overhang as the climb trends up and right into a black streak.  Grab a shake at the last bolt before the final few moves to the chains as hanging the draws on the anchor may be the crux for some.
110521185,Location,"Furthest route left on main wall (wall with 12s), immediately left of Barking Dogmas.","Location`Furthest route left on main wall (wall with 12s), immediately left of Barking Dogmas."
110521185,Protection,"7 Bolts, quicklinks on anchors","Protection`7 Bolts, quicklinks on anchors"
112222419,Description,Start on crimps and balance your way up to a large hueco. Continue up on better holds to the anchors.,Description`Start on crimps and balance your way up to a large hueco. Continue up on better holds to the anchors.
112222419,Location,Second bolted line right of the hand crack,Location`Second bolted line right of the hand crack
112222419,Protection,Bolts,Protection`Bolts
116564539,Description,"Bolted route on the arete. Mellow start up to a ledge, followed by the crux on a bulging section a bit to the right. It eases up a bit on varied terrain from there to the top.","Description`Bolted route on the arete. Mellow start up to a ledge, followed by the crux on a bulging section a bit to the right. It eases up a bit on varied terrain from there to the top."
116564539,Location,"Where the approach trail hit the wall take a left. Walk under a small roof section, and pop out and loop up to see the arete of Goldmund. This is far left of Lounge Lizard and the main set of routes.","Location`Where the approach trail hit the wall take a left. Walk under a small roof section, and pop out and loop up to see the arete of Goldmund. This is far left of Lounge Lizard and the main set of routes."
116564539,Protection,8 bolts to chains,Protection`8 bolts to chains
122085655,Description,Express your joy for big holds.,Description`Express your joy for big holds.
122085655,Location,Six feet right of the previous route.,Location`Six feet right of the previous route.
122085655,Protection,4 bolts to anchors.,Protection`4 bolts to anchors.
122085805,Description,Just keep going until the sun comes up.,Description`Just keep going until the sun comes up.
122085805,Location,"Last route in this section, six feet right of the previous.","Location`Last route in this section, six feet right of the previous."
122085805,Protection,10 bolts to anchors.,Protection`10 bolts to anchors.
122085850,Description,The next four routes make up the main part of 'Mermaid Lagoon',Description`The next four routes make up the main part of 'Mermaid Lagoon'
122085850,Location,Leftmost of the short lines under the roof.,Location`Leftmost of the short lines under the roof.
122085850,Protection,6 bolts to anchors.,Protection`6 bolts to anchors.
122086060,Description,"Start under the small roof. Climb plates to the anchors. Stays wet from the last bolt to anchor as top drains. Be mindful of the tree, it was here first. But because fairies were so small, they were only big enough for one feeling at a time.","Description`Start under the small roof. Climb plates to the anchors. Stays wet from the last bolt to anchor as top drains. Be mindful of the tree, it was here first. But because fairies were so small, they were only big enough for one feeling at a time."
122086060,Location,"Right of ""Something Worser""","Location`Right of ""Something Worser"""
122086060,Protection,9 bolts to anchors.,Protection`9 bolts to anchors.
122085639,Description,Navigate endearing but awkward adolescence.,Description`Navigate endearing but awkward adolescence.
122085639,Location,15 ft right of Lost Marbles.,Location`15 ft right of Lost Marbles.
122085639,Protection,5 bolts to anchors.,Protection`5 bolts to anchors.
122085768,Description,Right side of the arête. Use cheater stones to reach the start holds.,Description`Right side of the arête. Use cheater stones to reach the start holds.
122085768,Location,Just on the other side of the arête from the previous line.,Location`Just on the other side of the arête from the previous line.
122085768,Protection,5 bolts to anchors.,Protection`5 bolts to anchors.
122085799,Description,"Center route on this section of the wall, right-leaning route.","Description`Center route on this section of the wall, right-leaning route."
122085799,Location,"Also up on the ledge, about 15 feet right of the previous line.","Location`Also up on the ledge, about 15 feet right of the previous line."
122085799,Protection,6 bolts to anchors.,Protection`6 bolts to anchors.
122085759,Description,Count in on the cheater stones on the left side of the arête. This song is good for thinking.,Description`Count in on the cheater stones on the left side of the arête. This song is good for thinking.
122085759,Location,"Last of the right wall, just before an arête.","Location`Last of the right wall, just before an arête."
122085759,Protection,5 bolts to anchors.,Protection`5 bolts to anchors.
122085619,Description,Furthest route on the left. Grab those slopey marbles and ricochet to the top.,Description`Furthest route on the left. Grab those slopey marbles and ricochet to the top.
122085619,Location,Leftmost route at the crag.,Location`Leftmost route at the crag.
122085619,Protection,5 bolts to anchors.,Protection`5 bolts to anchors.
122085775,Description,"Use a cheater stone to reach the start hold, if needed.","Description`Use a cheater stone to reach the start hold, if needed."
122085775,Location,"Look for a cheater stack 10 feet right of ""Peter.""","Location`Look for a cheater stack 10 feet right of ""Peter."""
122085775,Protection,5 bolts to anchors.,Protection`5 bolts to anchors.
